event_id,state,district_or_region,locality,latitude,longitude,location_precision,location_accuracy_m,event_date,year,month,monsoon_phase,landslide_type,trigger_factor,record_type,reliability_score,fatalities,is_fatal,severity_class,injuries,description,source_url,data_source
938430,Sikkim,Sikkim,"Nathang Maong, Sikkim",27.7565,88.632,Medium (2-25km),25000,2012-06-07,2012,6,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,7,1,Severe (5+),0.0,"thehimalayantimes' 'As many as seven Nepali-speaking people have been killed in the landslide induced by downpour at Nathang Maong region in Sikkim on Thursday night. The deceased have been identified as Tika Rai, Dil Man Rai, Madi Maya Rai, Mahendra Rai, Neha Rai, Chandra",http://www.thehimalayantimes.com/fullNews.php?headline=Landslide+kills+7+Nepali-speaking+people+in+Sikkim&NewsID=335265,UGLC
938436,Sikkim,Sikkim,"Rolep, South Sikkim( Mapping to Rhenock 12 miles from Rolep)",27.1748,88.6458,Medium (2-25km),25000,2012-06-07,2012,6,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,7,1,Severe (5+),0.0,"Telegraph India' 'Seven persons, three of them children, were killed when landslides struck a village in East Sikkim after a spate of rain lashed the area last night. Four members of a family were also among those wiped out in the early morning strikes.",http://www.telegraphindia.com/1120608/jsp/siliguri/story_15584321.jsp#.UN_I7eSx_K0com,UGLC
1050898,Manipur,Manipur,"Imphal-Jiribam section of NH-37 , Manipur",24.8142,93.5444,Low (>25km),50000,2012-06-10,2012,6,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,thehindu' 'Normal vehicular movement along Imphal-Jiribam section of NH-37 (former NH-53) has been disturbed Friday due to landslides at various places along the stretch of the highway in Tamenglong district.\xa0 Heavy rains in Tamenglong district of the state in the,http://www.thehindu.com/news/national/article3537166.ece,UGLC
938414,Sikkim,Sikkim,"Tathangchen, Gangtok, Sikkim",27.339,88.6065,Medium (2-25km),5000,2012-06-14,2012,6,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"isikkim.com' 'The continuous rainfall triggered a landslide on\xa0Thursday\xa0 morning at 4 am near Kamala Gas agency at Tathangchen, Gangtok.\xa0 Though no casualties were reported but the landslide has posed threat to some of the residence. Immediately after the occurrenc",http://isikkim.com/2012-06-sikkim-landslide-at-tathangchen-poses-threat-to-residents-15-5/,UGLC
1048396,Assam,Assam,"Lalunggaon, Guwahati,  Assam",26.149,91.7351,High (<2km),1000,2012-06-20,2012,6,Monsoon (Jun-Sep),earth slide,rainfall (T),report,7,0,0,No fatalities,0.0,"twocircles.net' 'A man and his two minor sons were killed after their house here collapsed following a landslide Friday, police said. The accident took place in Lalunggaon area.Police said that incessant rains in the area since Thursday evening led to the landslide.",http://twocircles.net/2012jun22/landslide_kills_three_assam.html,UGLC
1048382,Assam,Assam,Lalunggaon near Gorchuk area,26.1226,91.7162,Medium (2-25km),5000,2012-06-22,2012,6,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,3,1,Moderate (3-5),0.0,"thesop.org' 'On June 22, three people including two children of a family were killed in a landslide incident at Lalunggaon near Gorchuk area in the city.Thousands of families live at the bottom of 18 hills in the city. These families have allegedly encroached on the",http://thesop.org/story/20120701/woman-killed-in-guwahati-by-landslide.html,UGLC
1048404,Assam,Assam,Lokhra,26.10899001,91.74722978,High (<2km),1064,2012-06-22,2012,6,Monsoon (Jun-Sep),ND,rainfall (T),event,9,3,1,Moderate (3-5),,"Three persons, including two children, died when their house collapsed in a landslide following heavy rains in Lokhra area of Guwahati today.\n\nThe family of one Sisoram Choudhury of Lalunggaon was trapped inside their house after it collapsed in the land",http://www.ndtv.com/article/cities/three-killed-in-landslide-234855,UGLC
1048399,Assam,Assam,"Sonaighuli area near Kahilipara, Guwahati City, Assam",26.1049,91.7369,High (<2km),1000,2012-06-25,2012,6,Monsoon (Jun-Sep),earth slide,rainfall (T),report,7,1,1,Minor (1-2),0.0,"thesop.org' 'A woman was killed and a man injured in landslide in Guwahati city on Monday evening, June 25, police said. The incident took place at Sonaighuli area near Kahilipara in the city on Monday evening, when a woman was hit by a rock during landslide after he",http://thesop.org/story/20120701/woman-killed-in-guwahati-by-landslide.html,UGLC
1048402,Assam,Assam,Sonaighuli,26.13041734,91.74561624,High (<2km),734,2012-06-25,2012,6,Monsoon (Jun-Sep),ND,rainfall (T),event,7,1,1,Minor (1-2),,"""""GFLD"", locality: 'Sonaighuli',"" description: 'One woman was feared dead while another person was seriously injured as incessant rains since Sunday triggered landslides Monday in Assam\'s main city Guwahati.\n\nThe accident occurred at Sonaighuli locality under Kahilipara area of the city.\n\n""""""""Landslide c'""""",http://twocircles.net/2012jun25/landslide_kills_one_guwahati.html,UGLC
1050675,Assam,Assam,Haflong 5 km buffer,25.16270441,93.01486436,Medium (2-25km),5011,2012-06-26,2012,6,Monsoon (Jun-Sep),ND,rainfall (T),event,9,2,1,Minor (1-2),,"""""GFLD"", locality: 'Haflong 5 km buffer',"" description: """"""""Heavy landslides triggered by torrential rain in Assam's Dima Hasao ditrict and in Meghalaya on Tuesday claimed two lives and injured four"", besides cutting off southern Assam, Tripura,"" Mizoram and parts of Manipur from the rest of the country.\n\nA landsli""""""""""""",http://articles.timesofindia.indiatimes.com/2012-06-26/guwahati/32423841_1_landslides-assam-s-dima-hasao-barail-hills,UGLC
1048390,Assam,Assam,Santipur,26.16833375,91.72831667,High (<2km),362,2012-06-26,2012,6,Monsoon (Jun-Sep),ND,rainfall (T),event,5,1,1,Minor (1-2),,"One person was killed and three others injured due to a landslide in Santipur hillside. Chandradhar Thakuria (57), who was at his residence, was crushed to death in Santipur on Tuesday morning. While two persons were injured at Nijaranagar in Kahilipara,",http://timesofindia.indiatimes.com/city/guwahati/Rain-landslides-leave-Guwahati-at-deep-end/articleshow/14417906.cms,UGLC
1048379,Assam,Assam,Dhirenpara,26.13088435,91.71073619,High (<2km),1844,2012-06-27,2012,6,Monsoon (Jun-Sep),ND,rainfall (T),event,9,3,1,Moderate (3-5),,"Three members of a family, including two minor girls, were killed in a landslide triggered by incessant rains in Guwahati early on Wednesday, police said.\n\nThe incident took place at Dhirenpara locality in Guwahati.\n\nThe deceased were identified as Marzi",http://www.thedailystar.net/newDesign/news-details.php?nid=239916,UGLC
1050631,Assam,Assam,Assam,26.35735036,92.82954074,Low (>25km),158023,2012-06-30,2012,6,Monsoon (Jun-Sep),ND,rainfall (T),event,9,6,1,Severe (5+),,"With the current spell of floods and landslides claiming 77 lives in Assam, Prime Minister Manmohan Singh and UPA Chairperson Sonia Gandhi are scheduled to visit the affected areas on Monday.\n\nAn official on Sunday said that 61 people died in floods and",http://www.asianage.com/india/77-dead-assam-floods-landslide-pm-sonia-visit-monday-893,UGLC
938393,Sikkim,Sikkim,North Sikkim,27.74367525,88.52635367,Low (>25km),36744,2012-07-11,2012,7,Monsoon (Jun-Sep),ND,rainfall (T),event,9,2,1,Minor (1-2),,Landslide claims two in North Sikkim,http://ibnlive.in.com/generalnewsfeed/news/landslide-claims-two-in-north-sikkim/1021418.html,UGLC
1050664,Mizoram,Mizoram,KEIFANG,23.66555038,92.92747832,Medium (2-25km),3166,2012-07-21,2012,7,Monsoon (Jun-Sep),ND,rainfall (T),event,9,18,1,Severe (5+),,A government official in India says 18 people are dead after a bus fell into a deep gorge after being hit by hurtling boulders during a landslide in the mountainous northeast. Another 17 people are injured.\n\nArunachal Pradesh state Transport Minister Zor,http://www.kansascity.com/2012/07/21/3715893/18-die-as-bus-plunges-into-gorge.html,UGLC
938329,Sikkim,Sikkim,South Sikkim,27.28709076,88.38035955,Medium (2-25km),15262,2012-09-01,2012,9,Monsoon (Jun-Sep),ND,rainfall (T),event,9,5,1,Moderate (3-5),,"Five persons were killed when debris from a landslide fell on their house at Mangchek in Namlung-Ralong village in south district, officials said today. The debris fell on the house on Saturday night killing four family members and a guest. While the bo",http://ibnlive.in.com/generalnewsfeed/news/five-killed-in-landslide/1056517.html,UGLC
1057115,Manipur,Manipur,Thoubal Moijing Chingya Leikai area,24.65145617,93.95748186,High (<2km),1926,2012-09-14,2012,9,Monsoon (Jun-Sep),ND,rainfall (T),event,9,1,1,Minor (1-2),,"A woman was buried to death when the roof of her house collapsed following a landslide in Thoubal Moijing Chingya Leikai in the wee hours of today.\n\nThe deceased woman has been identified as Thambalmacha Begum (42), w/o Md Gayajuddin of Thoubal Moijing C",http://e-pao.net/GP.asp?src=22..150912.sep12,UGLC
938325,Sikkim,Sikkim,"Namchi to Phongla, Namchi to Melli ,Namchi to Sumbuk",27.1675,88.3651,Medium (2-25km),5000,2012-09-16,2012,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"business-standard' 'Landslides caused by heavy rainfall has blocked several roads in the South district of Sikkim, official sources said today. The road from Namchi to Phongla, Namchi to Melli and Namchi to Sumbuk were blocked due to landslides, as were the roads from Phong",http://www.business-standard.com/generalnews/news/landslides-block-several-roads-in-south-sikkim-district/57119/,UGLC
938412,Sikkim,Sikkim,"\xa0Chungthang and Pegong. Houses, between Rangma and Chungthang",27.6558,88.605,Medium (2-25km),10000,2012-09-19,2012,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"Hindustan Times' 'At least twenty one bodies, including those of the Indo-Tibetan Border Police (ITBP) and the Border Roads Organisation (BRO) personnel, have so far been found while eight persons are still missing due to flash flood and landslides in remote areas of Nort",http://www.hindustantimes.com/india/flash-floods-and-landslides-kill-21-in-sikkim/story-4FYliiSqiH1MnwaoLBIUnO.html,UGLC
938401,Sikkim,Sikkim,"North Skkimm Hwy between, Chungthang and Mangan, North Skimm (9 landslides)",27.8385,88.556,Medium (2-25km),10000,2012-09-19,2012,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,20,1,Severe (5+),0.0,"Hindustan Times' 'At least twenty one bodies, including those of the Indo-Tibetan Border Police (ITBP) and the Border Roads Organisation (BRO) personnel, have so far been found while eight persons are still missing due to flash flood and landslides in remote areas of Nort",http://www.hindustantimes.com/india/flash-floods-and-landslides-kill-21-in-sikkim/story-4FYliiSqiH1MnwaoLBIUnO.html,UGLC
938394,Sikkim,Sikkim,North Sikkim n.a. ( 302),27.74367525,88.52635367,Low (>25km),36744,2012-09-19,2012,9,Monsoon (Jun-Sep),ND,rainfall (T),event,9,4,1,Moderate (3-5),,"One more body has been found by rescuers in the Rangma Range where 12 GREF personnel, including their family members, were killed in the September 21 landslide following heavy rains.\n\nWith the recovery of the body, which has been identified as that of Ra",http://news.outlookindia.com/items.aspx?artid=776577,UGLC
938410,Sikkim,Sikkim,Teesta valley between Chungthan and Lachen,27.65532317,88.59440471,Medium (2-25km),7282,2012-09-19,2012,9,Monsoon (Jun-Sep),ND,rainfall (T),event,9,3,1,Moderate (3-5),,"One more body has been found by rescuers in the Rangma Range where 12 GREF personnel, including their family members, were killed in the September 21 landslide following heavy rains.\n\nWith the recovery of the body, which has been identified as that of Ra",http://news.outlookindia.com/items.aspx?artid=776578,UGLC
1050544,Mizoram,Mizoram,Dapchhuah ot Rawpuichhip,23.7788134,92.54085299,High (<2km),1795,2012-10-11,2012,10,Post-monsoon (Oct-Nov),ND,rainfall (T),event,9,3,1,Moderate (3-5),,Four persons died in landslides across Mizoram yesterday.\n\nThe road between Dapchhuah and Rawpuichhip was blocked yesterday due to a landslide from the upper part of the road and swept away a JCB with the operator and two others yesterday around 12 noon.,http://www.mizonews.net/mizoramnews/four-killed-in-landslides-across-mizoram/,UGLC
1050577,Mizoram,Mizoram,KAWNPUI N.,24.02940241,92.66984764,Medium (2-25km),5715,2012-10-11,2012,10,Post-monsoon (Oct-Nov),ND,rainfall (T),event,9,1,1,Minor (1-2),,"Four persons died in landslides across Mizoram yesterday.  In another incident on Thursday at Kawnpui, a JCB was swept away by a landslide and driver Ramdinthara (24) of Champhai Tlangsam was killed.",http://www.mizonews.net/mizoramnews/four-killed-in-landslides-across-mizoram/,UGLC
1050525,Mizoram,Mizoram,"Dapchhuah, Mamit, Mizoram",23.7705,92.5217,Medium (2-25km),5000,2012-11-11,2012,11,Post-monsoon (Oct-Nov),earth slide,rainfall (T),report,9,4,1,Moderate (3-5),0.0,"assamtribune' 'Four people were killed and several places remained inaccessible due to road blockade caused by landslides since\xa0yesterday\xa0as heavy rains lashed Mizoram since\xa0Wednesday\xa0night,\xa0police\xa0said. The driver and operator of an excavator and the driver of a",http://www.assamtribune.com/scripts/detailsnew.asp?id=oct1312/oth06,UGLC
938377,Sikkim,Sikkim,Sikkim,27.57153591,88.47287208,Low (>25km),47483,2013-04-14,2013,4,Pre-monsoon (Apr-May),ND,rainfall (T),event,9,1,1,Minor (1-2),,"A software engineer from Calcutta was killed when a car carrying seven TCS employees skidded off a road near Gangtok this evening and rolled down an incline.\n\nThe techies, all in their twenties, had reached Gangtok yesterday and headed to Nathu-la, Baba",http://www.telegraphindia.com/1130415/jsp/frontpage/story_16786956.jsp,UGLC
1050580,Mizoram,Mizoram,"Kolasib, Saiha, Mizoram,",24.2315,92.6755,Low (>25km),50000,2013-05-07,2013,5,Pre-monsoon (Apr-May),mudslide,rainfall (T),report,9,0,0,No fatalities,0.0,"www.thehindu.com' 'A large number of villages in Mizoram have become inaccessible after landslides, triggered by heavy and incessant pre-monsoon rains that have been lashing the state since Saturday, have blocked the roads, official sources said on Wednesday. The landslide",http://www.thehindu.com/news/national/other-states/landslides-after-heavy-premonsoon-rain-in-mizoram/article4695784.ece,UGLC
1048344,Tripura,Tripura,"Purba Simna, Tripura",24.0896,91.4663,Medium (2-25km),5000,2013-05-08,2013,5,Pre-monsoon (Apr-May),earth slide,rainfall (T),report,9,1,1,Minor (1-2),0.0,www.upi.com' 'A large landslide in western Tripura killed at least two people Wednesday night.,http://www.upi.com/Top_News/World-News/2013/05/09/Cyclonic-storms-kill-seven-in-India/UPI-39151368107292/,UGLC
1048341,Tripura,Tripura,Agartala,23.87643891,91.39718144,Medium (2-25km),17979,2013-05-08,2013,5,Pre-monsoon (Apr-May),ND,rainfall (T),event,9,2,1,Minor (1-2),,"""""GFLD"", locality: 'Agartala', description: 'Cyclonic storms accompanied by lightning and rain continued to create havoc in Tripura for the fifth day on Thursday, killing seven people, including five women and injuring 20 others,"" an official said here.\n\n""""""""Sixty-year-old Ramani Debbarma and her 17-ye'""""",http://www.assamtribune.com/scripts/detailsnew.asp?id=may0913/at045,UGLC
1050660,Mizoram,Mizoram,Aizawl,23.83655634,92.88807365,Low (>25km),33154,2013-05-10,2013,5,Pre-monsoon (Apr-May),ND,rainfall (T),event,9,17,1,Severe (5+),,"10 persons were killed and seven missing in a massive landslide triggered by a cyclonic storm and heavy pre-monsoon rainfall that swept away nine houses in Laipuitlang area here early this morning.\n\n10 bodies, including five of women, have been recovered",http://news.outlookindia.com/items.aspx?artid=797845,UGLC
